,iso_index,iso_code,belt_index,belt_class,from_index,from_class,to_index,to_class,sum
0,0,ATF,0,1.0,0,7.0,0,7.0,0.186240046875
1,0,ATF,0,1.0,0,7.0,9800,,
2,0,ATF,0,1.0,0,7.0,19600,,
3,0,ATF,0,1.0,0,7.0,29400,,
4,0,ATF,0,1.0,0,7.0,39200,,
5,0,ATF,0,1.0,0,7.0,49000,,
6,0,ATF,0,1.0,0,7.0,58800,,
7,0,ATF,0,1.0,0,7.0,68600,,
8,0,ATF,0,1.0,0,7.0,78400,,
9,0,ATF,0,1.0,980,8.0,980,8.0,64.06893889453097
10,0,ATF,0,1.0,980,8.0,10780,,
11,0,ATF,0,1.0,980,8.0,20580,,
12,0,ATF,0,1.0,980,8.0,30380,,
13,0,ATF,0,1.0,980,8.0,40180,,
14,0,ATF,0,1.0,980,8.0,49980,,
15,0,ATF,0,1.0,980,8.0,59780,,
16,0,ATF,0,1.0,980,8.0,69580,,
17,0,ATF,0,1.0,980,8.0,79380,,
18,0,ATF,0,1.0,1960,9.0,1960,9.0,224.76755558593837
19,0,ATF,0,1.0,1960,9.0,11760,,
20,0,ATF,0,1.0,1960,9.0,21560,,
21,0,ATF,0,1.0,1960,9.0,31360,,
22,0,ATF,0,1.0,1960,9.0,41160,,
23,0,ATF,0,1.0,1960,9.0,50960,,
24,0,ATF,0,1.0,1960,9.0,60760,,
25,0,ATF,0,1.0,1960,9.0,70560,,
26,0,ATF,0,1.0,1960,9.0,80360,,
27,0,ATF,0,1.0,2940,10.0,2940,10.0,0.9997255273437503
28,0,ATF,0,1.0,2940,10.0,12740,,
29,0,ATF,0,1.0,2940,10.0,22540,,
30,0,ATF,0,1.0,2940,10.0,32340,,
31,0,ATF,0,1.0,2940,10.0,42140,,
32,0,ATF,0,1.0,2940,10.0,51940,,
33,0,ATF,0,1.0,2940,10.0,61740,,
34,0,ATF,0,1.0,2940,10.0,71540,,
35,0,ATF,0,1.0,2940,10.0,81340,,
36,0,ATF,0,1.0,3920,,3920,,
37,0,ATF,0,1.0,3920,,13720,,
38,0,ATF,0,1.0,3920,,23520,,
39,0,ATF,0,1.0,3920,,33320,,
40,0,ATF,0,1.0,3920,,43120,,
41,0,ATF,0,1.0,3920,,52920,,
42,0,ATF,0,1.0,3920,,62720,,
43,0,ATF,0,1.0,3920,,72520,,
44,0,ATF,0,1.0,3920,,82320,,
45,0,ATF,0,1.0,4900,,4900,,
46,0,ATF,0,1.0,4900,,14700,,
47,0,ATF,0,1.0,4900,,24500,,
48,0,ATF,0,1.0,4900,,34300,,
49,0,ATF,0,1.0,4900,,44100,,
50,0,ATF,0,1.0,4900,,53900,,
51,0,ATF,0,1.0,4900,,63700,,
52,0,ATF,0,1.0,4900,,73500,,
53,0,ATF,0,1.0,4900,,83300,,
54,0,ATF,0,1.0,5880,,5880,,
55,0,ATF,0,1.0,5880,,15680,,
56,0,ATF,0,1.0,5880,,25480,,
57,0,ATF,0,1.0,5880,,35280,,
58,0,ATF,0,1.0,5880,,45080,,
59,0,ATF,0,1.0,5880,,54880,,
60,0,ATF,0,1.0,5880,,64680,,
61,0,ATF,0,1.0,5880,,74480,,
62,0,ATF,0,1.0,5880,,84280,,
63,0,ATF,0,1.0,6860,,6860,,
64,0,ATF,0,1.0,6860,,16660,,
65,0,ATF,0,1.0,6860,,26460,,
66,0,ATF,0,1.0,6860,,36260,,
67,0,ATF,0,1.0,6860,,46060,,
68,0,ATF,0,1.0,6860,,55860,,
69,0,ATF,0,1.0,6860,,65660,,
70,0,ATF,0,1.0,6860,,75460,,
71,0,ATF,0,1.0,6860,,85260,,
72,0,ATF,0,1.0,7840,,7840,,
73,0,ATF,0,1.0,7840,,17640,,
74,0,ATF,0,1.0,7840,,27440,,
75,0,ATF,0,1.0,7840,,37240,,
76,0,ATF,0,1.0,7840,,47040,,
77,0,ATF,0,1.0,7840,,56840,,
78,0,ATF,0,1.0,7840,,66640,,
79,0,ATF,0,1.0,7840,,76440,,
80,0,ATF,0,1.0,7840,,86240,,
81,0,ATF,0,1.0,8820,,8820,,
82,0,ATF,0,1.0,8820,,18620,,
83,0,ATF,0,1.0,8820,,28420,,
84,0,ATF,0,1.0,8820,,38220,,
85,0,ATF,0,1.0,8820,,48020,,
86,0,ATF,0,1.0,8820,,57820,,
87,0,ATF,0,1.0,8820,,67620,,
88,0,ATF,0,1.0,8820,,77420,,
89,0,ATF,0,1.0,8820,,87220,,
90,0,ATF,245,2.0,245,2.0,245,2.0,3.449437499999999
91,0,ATF,245,2.0,245,2.0,10045,,
92,0,ATF,245,2.0,245,2.0,19845,,
93,0,ATF,245,2.0,245,2.0,29645,,
94,0,ATF,245,2.0,245,2.0,39445,,
95,0,ATF,245,2.0,245,2.0,49245,,
96,0,ATF,245,2.0,245,2.0,59045,,
97,0,ATF,245,2.0,245,2.0,68845,,
98,0,ATF,245,2.0,245,2.0,78645,,
99,0,ATF,245,2.0,1225,3.0,1225,3.0,4.871172145312501
100,0,ATF,245,2.0,1225,3.0,11025,,
101,0,ATF,245,2.0,1225,3.0,20825,,
102,0,ATF,245,2.0,1225,3.0,30625,,
103,0,ATF,245,2.0,1225,3.0,40425,,
104,0,ATF,245,2.0,1225,3.0,50225,,
105,0,ATF,245,2.0,1225,3.0,60025,,
106,0,ATF,245,2.0,1225,3.0,69825,,
107,0,ATF,245,2.0,1225,3.0,79625,,
108,0,ATF,245,2.0,2205,4.0,2205,4.0,1.7647513899816178
109,0,ATF,245,2.0,2205,4.0,12005,,
110,0,ATF,245,2.0,2205,4.0,21805,,
111,0,ATF,245,2.0,2205,4.0,31605,,
112,0,ATF,245,2.0,2205,4.0,41405,,
113,0,ATF,245,2.0,2205,4.0,51205,,
114,0,ATF,245,2.0,2205,4.0,61005,,
115,0,ATF,245,2.0,2205,4.0,70805,,
116,0,ATF,245,2.0,2205,4.0,80605,,
117,0,ATF,245,2.0,3185,5.0,3185,5.0,18.486461785156262
118,0,ATF,245,2.0,3185,5.0,12985,,
119,0,ATF,245,2.0,3185,5.0,22785,,
120,0,ATF,245,2.0,3185,5.0,32585,,
121,0,ATF,245,2.0,3185,5.0,42385,,
122,0,ATF,245,2.0,3185,5.0,52185,,
123,0,ATF,245,2.0,3185,5.0,61985,,
124,0,ATF,245,2.0,3185,5.0,71785,,
125,0,ATF,245,2.0,3185,5.0,81585,,
126,0,ATF,245,2.0,4165,7.0,4165,7.0,63.75039578569241
127,0,ATF,245,2.0,4165,7.0,13965,,
128,0,ATF,245,2.0,4165,7.0,23765,,
129,0,ATF,245,2.0,4165,7.0,33565,,
130,0,ATF,245,2.0,4165,7.0,43365,,
131,0,ATF,245,2.0,4165,7.0,53165,,
132,0,ATF,245,2.0,4165,7.0,62965,,
133,0,ATF,245,2.0,4165,7.0,72765,,
134,0,ATF,245,2.0,4165,7.0,82565,,
135,0,ATF,245,2.0,5145,8.0,5145,8.0,1763.5370218230428
136,0,ATF,245,2.0,5145,8.0,14945,,
137,0,ATF,245,2.0,5145,8.0,24745,,
138,0,ATF,245,2.0,5145,8.0,34545,,
139,0,ATF,245,2.0,5145,8.0,44345,,
140,0,ATF,245,2.0,5145,8.0,54145,,
141,0,ATF,245,2.0,5145,8.0,63945,,
142,0,ATF,245,2.0,5145,8.0,73745,,
143,0,ATF,245,2.0,5145,8.0,83545,,
144,0,ATF,245,2.0,6125,9.0,6125,9.0,430.8730601210921
145,0,ATF,245,2.0,6125,9.0,15925,,
146,0,ATF,245,2.0,6125,9.0,25725,,
147,0,ATF,245,2.0,6125,9.0,35525,,
148,0,ATF,245,2.0,6125,9.0,45325,,
149,0,ATF,245,2.0,6125,9.0,55125,,
150,0,ATF,245,2.0,6125,9.0,64925,,
151,0,ATF,245,2.0,6125,9.0,74725,,
152,0,ATF,245,2.0,6125,9.0,84525,,
153,0,ATF,245,2.0,7105,10.0,7105,10.0,143.87240480361484
154,0,ATF,245,2.0,7105,10.0,16905,,
155,0,ATF,245,2.0,7105,10.0,26705,,
156,0,ATF,245,2.0,7105,10.0,36505,,
157,0,ATF,245,2.0,7105,10.0,46305,,
158,0,ATF,245,2.0,7105,10.0,56105,,
159,0,ATF,245,2.0,7105,10.0,65905,,
160,0,ATF,245,2.0,7105,10.0,75705,,
161,0,ATF,245,2.0,7105,10.0,85505,,
162,0,ATF,245,2.0,8085,,8085,,
163,0,ATF,245,2.0,8085,,17885,,
164,0,ATF,245,2.0,8085,,27685,,
165,0,ATF,245,2.0,8085,,37485,,
166,0,ATF,245,2.0,8085,,47285,,
167,0,ATF,245,2.0,8085,,57085,,
168,0,ATF,245,2.0,8085,,66885,,
169,0,ATF,245,2.0,8085,,76685,,
170,0,ATF,245,2.0,8085,,86485,,
171,0,ATF,245,2.0,9065,,9065,,
172,0,ATF,245,2.0,9065,,18865,,
173,0,ATF,245,2.0,9065,,28665,,
174,0,ATF,245,2.0,9065,,38465,,
175,0,ATF,245,2.0,9065,,48265,,
176,0,ATF,245,2.0,9065,,58065,,
177,0,ATF,245,2.0,9065,,67865,,
178,0,ATF,245,2.0,9065,,77665,,
179,0,ATF,245,2.0,9065,,87465,,
180,0,ATF,490,3.0,490,10.0,490,10.0,14.927670398437495
181,0,ATF,490,3.0,490,10.0,10290,,
182,0,ATF,490,3.0,490,10.0,20090,,
183,0,ATF,490,3.0,490,10.0,29890,,
184,0,ATF,490,3.0,490,10.0,39690,,
185,0,ATF,490,3.0,490,10.0,49490,,
186,0,ATF,490,3.0,490,10.0,59290,,
187,0,ATF,490,3.0,490,10.0,69090,,
188,0,ATF,490,3.0,490,10.0,78890,,
189,0,ATF,490,3.0,1470,,1470,,
190,0,ATF,490,3.0,1470,,11270,,
191,0,ATF,490,3.0,1470,,21070,,
192,0,ATF,490,3.0,1470,,30870,,
193,0,ATF,490,3.0,1470,,40670,,
194,0,ATF,490,3.0,1470,,50470,,
195,0,ATF,490,3.0,1470,,60270,,
196,0,ATF,490,3.0,1470,,70070,,
197,0,ATF,490,3.0,1470,,79870,,
198,0,ATF,490,3.0,2450,,2450,,
199,0,ATF,490,3.0,2450,,12250,,
200,0,ATF,490,3.0,2450,,22050,,
201,0,ATF,490,3.0,2450,,31850,,
202,0,ATF,490,3.0,2450,,41650,,
203,0,ATF,490,3.0,2450,,51450,,
204,0,ATF,490,3.0,2450,,61250,,
205,0,ATF,490,3.0,2450,,71050,,
206,0,ATF,490,3.0,2450,,80850,,
207,0,ATF,490,3.0,3430,,3430,,
208,0,ATF,490,3.0,3430,,13230,,
209,0,ATF,490,3.0,3430,,23030,,
210,0,ATF,490,3.0,3430,,32830,,
211,0,ATF,490,3.0,3430,,42630,,
212,0,ATF,490,3.0,3430,,52430,,
213,0,ATF,490,3.0,3430,,62230,,
214,0,ATF,490,3.0,3430,,72030,,
215,0,ATF,490,3.0,3430,,81830,,
216,0,ATF,490,3.0,4410,,4410,,
217,0,ATF,490,3.0,4410,,14210,,
218,0,ATF,490,3.0,4410,,24010,,
219,0,ATF,490,3.0,4410,,33810,,
220,0,ATF,490,3.0,4410,,43610,,
221,0,ATF,490,3.0,4410,,53410,,
222,0,ATF,490,3.0,4410,,63210,,
223,0,ATF,490,3.0,4410,,73010,,
224,0,ATF,490,3.0,4410,,82810,,
225,0,ATF,490,3.0,5390,,5390,,
226,0,ATF,490,3.0,5390,,15190,,
227,0,ATF,490,3.0,5390,,24990,,
228,0,ATF,490,3.0,5390,,34790,,
229,0,ATF,490,3.0,5390,,44590,,
230,0,ATF,490,3.0,5390,,54390,,
231,0,ATF,490,3.0,5390,,64190,,
232,0,ATF,490,3.0,5390,,73990,,
233,0,ATF,490,3.0,5390,,83790,,
234,0,ATF,490,3.0,6370,,6370,,
235,0,ATF,490,3.0,6370,,16170,,
236,0,ATF,490,3.0,6370,,25970,,
237,0,ATF,490,3.0,6370,,35770,,
238,0,ATF,490,3.0,6370,,45570,,
239,0,ATF,490,3.0,6370,,55370,,
240,0,ATF,490,3.0,6370,,65170,,
241,0,ATF,490,3.0,6370,,74970,,
242,0,ATF,490,3.0,6370,,84770,,
243,0,ATF,490,3.0,7350,,7350,,
244,0,ATF,490,3.0,7350,,17150,,
245,0,ATF,490,3.0,7350,,26950,,
246,0,ATF,490,3.0,7350,,36750,,
247,0,ATF,490,3.0,7350,,46550,,
248,0,ATF,490,3.0,7350,,56350,,
249,0,ATF,490,3.0,7350,,66150,,
250,0,ATF,490,3.0,7350,,75950,,
251,0,ATF,490,3.0,7350,,85750,,
252,0,ATF,490,3.0,8330,,8330,,
253,0,ATF,490,3.0,8330,,18130,,
254,0,ATF,490,3.0,8330,,27930,,
255,0,ATF,490,3.0,8330,,37730,,
256,0,ATF,490,3.0,8330,,47530,,
257,0,ATF,490,3.0,8330,,57330,,
258,0,ATF,490,3.0,8330,,67130,,
259,0,ATF,490,3.0,8330,,76930,,
260,0,ATF,490,3.0,8330,,86730,,
261,0,ATF,490,3.0,9310,,9310,,
262,0,ATF,490,3.0,9310,,19110,,
263,0,ATF,490,3.0,9310,,28910,,
264,0,ATF,490,3.0,9310,,38710,,
265,0,ATF,490,3.0,9310,,48510,,
266,0,ATF,490,3.0,9310,,58310,,
267,0,ATF,490,3.0,9310,,68110,,
268,0,ATF,490,3.0,9310,,77910,,
269,0,ATF,490,3.0,9310,,87710,,
270,0,ATF,735,,735,,735,,
271,0,ATF,735,,735,,10535,,
272,0,ATF,735,,735,,20335,,
273,0,ATF,735,,735,,30135,,
274,0,ATF,735,,735,,39935,,
275,0,ATF,735,,735,,49735,,
276,0,ATF,735,,735,,59535,,
277,0,ATF,735,,735,,69335,,
278,0,ATF,735,,735,,79135,,
279,0,ATF,735,,1715,,1715,,
280,0,ATF,735,,1715,,11515,,
281,0,ATF,735,,1715,,21315,,
282,0,ATF,735,,1715,,31115,,
283,0,ATF,735,,1715,,40915,,
284,0,ATF,735,,1715,,50715,,
285,0,ATF,735,,1715,,60515,,
286,0,ATF,735,,1715,,70315,,
287,0,ATF,735,,1715,,80115,,
288,0,ATF,735,,2695,,2695,,
289,0,ATF,735,,2695,,12495,,
290,0,ATF,735,,2695,,22295,,
291,0,ATF,735,,2695,,32095,,
292,0,ATF,735,,2695,,41895,,
293,0,ATF,735,,2695,,51695,,
294,0,ATF,735,,2695,,61495,,
295,0,ATF,735,,2695,,71295,,
296,0,ATF,735,,2695,,81095,,
297,0,ATF,735,,3675,,3675,,
298,0,ATF,735,,3675,,13475,,
299,0,ATF,735,,3675,,23275,,
300,0,ATF,735,,3675,,33075,,
301,0,ATF,735,,3675,,42875,,
302,0,ATF,735,,3675,,52675,,
303,0,ATF,735,,3675,,62475,,
304,0,ATF,735,,3675,,72275,,
305,0,ATF,735,,3675,,82075,,
306,0,ATF,735,,4655,,4655,,
307,0,ATF,735,,4655,,14455,,
308,0,ATF,735,,4655,,24255,,
309,0,ATF,735,,4655,,34055,,
310,0,ATF,735,,4655,,43855,,
311,0,ATF,735,,4655,,53655,,
312,0,ATF,735,,4655,,63455,,
313,0,ATF,735,,4655,,73255,,
314,0,ATF,735,,4655,,83055,,
315,0,ATF,735,,5635,,5635,,
316,0,ATF,735,,5635,,15435,,
317,0,ATF,735,,5635,,25235,,
318,0,ATF,735,,5635,,35035,,
319,0,ATF,735,,5635,,44835,,
320,0,ATF,735,,5635,,54635,,
321,0,ATF,735,,5635,,64435,,
322,0,ATF,735,,5635,,74235,,
323,0,ATF,735,,5635,,84035,,
324,0,ATF,735,,6615,,6615,,
325,0,ATF,735,,6615,,16415,,
326,0,ATF,735,,6615,,26215,,
327,0,ATF,735,,6615,,36015,,
328,0,ATF,735,,6615,,45815,,
329,0,ATF,735,,6615,,55615,,
330,0,ATF,735,,6615,,65415,,
331,0,ATF,735,,6615,,75215,,
332,0,ATF,735,,6615,,85015,,
333,0,ATF,735,,7595,,7595,,
334,0,ATF,735,,7595,,17395,,
335,0,ATF,735,,7595,,27195,,
336,0,ATF,735,,7595,,36995,,
337,0,ATF,735,,7595,,46795,,
338,0,ATF,735,,7595,,56595,,
339,0,ATF,735,,7595,,66395,,
340,0,ATF,735,,7595,,76195,,
341,0,ATF,735,,7595,,85995,,
342,0,ATF,735,,8575,,8575,,
343,0,ATF,735,,8575,,18375,,
344,0,ATF,735,,8575,,28175,,
345,0,ATF,735,,8575,,37975,,
346,0,ATF,735,,8575,,47775,,
347,0,ATF,735,,8575,,57575,,
348,0,ATF,735,,8575,,67375,,
349,0,ATF,735,,8575,,77175,,
350,0,ATF,735,,8575,,86975,,
351,0,ATF,735,,9555,,9555,,
352,0,ATF,735,,9555,,19355,,
353,0,ATF,735,,9555,,29155,,
354,0,ATF,735,,9555,,38955,,
355,0,ATF,735,,9555,,48755,,
356,0,ATF,735,,9555,,58555,,
357,0,ATF,735,,9555,,68355,,
358,0,ATF,735,,9555,,78155,,
359,0,ATF,735,,9555,,87955,,
360,1,NAM,1,3.0,1,1.0,1,1.0,4.596678281249999
361,1,NAM,1,3.0,1,1.0,9801,,
362,1,NAM,1,3.0,1,1.0,19601,,
363,1,NAM,1,3.0,1,1.0,29401,,
364,1,NAM,1,3.0,1,1.0,39201,,
365,1,NAM,1,3.0,1,1.0,49001,,
366,1,NAM,1,3.0,1,1.0,58801,,
367,1,NAM,1,3.0,1,1.0,68601,,
368,1,NAM,1,3.0,1,1.0,78401,,
369,1,NAM,1,3.0,981,3.0,981,3.0,4069.313427515702
370,1,NAM,1,3.0,981,3.0,10781,7.0,4.023216609375002
371,1,NAM,1,3.0,981,3.0,20581,8.0,7.0780941250000025
372,1,NAM,1,3.0,981,3.0,30381,,
373,1,NAM,1,3.0,981,3.0,40181,,
374,1,NAM,1,3.0,981,3.0,49981,,
375,1,NAM,1,3.0,981,3.0,59781,,
376,1,NAM,1,3.0,981,3.0,69581,,
377,1,NAM,1,3.0,981,3.0,79381,,
378,1,NAM,1,3.0,1961,4.0,1961,4.0,22.434365203124976
379,1,NAM,1,3.0,1961,4.0,11761,,
380,1,NAM,1,3.0,1961,4.0,21561,,
381,1,NAM,1,3.0,1961,4.0,31361,,
382,1,NAM,1,3.0,1961,4.0,41161,,
383,1,NAM,1,3.0,1961,4.0,50961,,
384,1,NAM,1,3.0,1961,4.0,60761,,
385,1,NAM,1,3.0,1961,4.0,70561,,
386,1,NAM,1,3.0,1961,4.0,80361,,
387,1,NAM,1,3.0,2941,5.0,2941,5.0,835.8166736484462
388,1,NAM,1,3.0,2941,5.0,12741,,
389,1,NAM,1,3.0,2941,5.0,22541,,
390,1,NAM,1,3.0,2941,5.0,32341,,
391,1,NAM,1,3.0,2941,5.0,42141,,
392,1,NAM,1,3.0,2941,5.0,51941,,
393,1,NAM,1,3.0,2941,5.0,61741,,
394,1,NAM,1,3.0,2941,5.0,71541,,
395,1,NAM,1,3.0,2941,5.0,81341,,
396,1,NAM,1,3.0,3921,7.0,3921,3.0,242.76658668750173
397,1,NAM,1,3.0,3921,7.0,13721,7.0,423.87684974218575
398,1,NAM,1,3.0,3921,7.0,23521,8.0,0.936792671875
399,1,NAM,1,3.0,3921,7.0,33321,,
400,1,NAM,1,3.0,3921,7.0,43121,,
401,1,NAM,1,3.0,3921,7.0,52921,,
402,1,NAM,1,3.0,3921,7.0,62721,,
403,1,NAM,1,3.0,3921,7.0,72521,,
404,1,NAM,1,3.0,3921,7.0,82321,,
405,1,NAM,1,3.0,4901,8.0,4901,3.0,48.027359960937495
406,1,NAM,1,3.0,4901,8.0,14701,7.0,16.013787624999996
407,1,NAM,1,3.0,4901,8.0,24501,8.0,2838.0853958986504
408,1,NAM,1,3.0,4901,8.0,34301,,
409,1,NAM,1,3.0,4901,8.0,44101,,
410,1,NAM,1,3.0,4901,8.0,53901,,
411,1,NAM,1,3.0,4901,8.0,63701,,
412,1,NAM,1,3.0,4901,8.0,73501,,
413,1,NAM,1,3.0,4901,8.0,83301,,
414,1,NAM,1,3.0,5881,,5881,,
415,1,NAM,1,3.0,5881,,15681,,
416,1,NAM,1,3.0,5881,,25481,,
417,1,NAM,1,3.0,5881,,35281,,
418,1,NAM,1,3.0,5881,,45081,,
419,1,NAM,1,3.0,5881,,54881,,
420,1,NAM,1,3.0,5881,,64681,,
421,1,NAM,1,3.0,5881,,74481,,
422,1,NAM,1,3.0,5881,,84281,,
423,1,NAM,1,3.0,6861,,6861,,
424,1,NAM,1,3.0,6861,,16661,,
425,1,NAM,1,3.0,6861,,26461,,
426,1,NAM,1,3.0,6861,,36261,,
427,1,NAM,1,3.0,6861,,46061,,
428,1,NAM,1,3.0,6861,,55861,,
429,1,NAM,1,3.0,6861,,65661,,
430,1,NAM,1,3.0,6861,,75461,,
431,1,NAM,1,3.0,6861,,85261,,
432,1,NAM,1,3.0,7841,,7841,,
433,1,NAM,1,3.0,7841,,17641,,
434,1,NAM,1,3.0,7841,,27441,,
435,1,NAM,1,3.0,7841,,37241,,
436,1,NAM,1,3.0,7841,,47041,,
437,1,NAM,1,3.0,7841,,56841,,
438,1,NAM,1,3.0,7841,,66641,,
439,1,NAM,1,3.0,7841,,76441,,
440,1,NAM,1,3.0,7841,,86241,,
441,1,NAM,1,3.0,8821,,8821,,
442,1,NAM,1,3.0,8821,,18621,,
443,1,NAM,1,3.0,8821,,28421,,
444,1,NAM,1,3.0,8821,,38221,,
445,1,NAM,1,3.0,8821,,48021,,
446,1,NAM,1,3.0,8821,,57821,,
447,1,NAM,1,3.0,8821,,67621,,
448,1,NAM,1,3.0,8821,,77421,,
449,1,NAM,1,3.0,8821,,87221,,
450,1,NAM,246,4.0,246,1.0,246,1.0,48.17909890058211
451,1,NAM,246,4.0,246,1.0,10046,,
452,1,NAM,246,4.0,246,1.0,19846,,
453,1,NAM,246,4.0,246,1.0,29646,,
454,1,NAM,246,4.0,246,1.0,39446,,
455,1,NAM,246,4.0,246,1.0,49246,,
456,1,NAM,246,4.0,246,1.0,59046,,
457,1,NAM,246,4.0,246,1.0,68846,,
458,1,NAM,246,4.0,246,1.0,78646,,
459,1,NAM,246,4.0,1226,2.0,1226,2.0,2237.2224636822352
460,1,NAM,246,4.0,1226,2.0,11026,4.0,0.7248902890625
461,1,NAM,246,4.0,1226,2.0,20826,,
462,1,NAM,246,4.0,1226,2.0,30626,,
463,1,NAM,246,4.0,1226,2.0,40426,,
464,1,NAM,246,4.0,1226,2.0,50226,,
465,1,NAM,246,4.0,1226,2.0,60026,,
466,1,NAM,246,4.0,1226,2.0,69826,,
467,1,NAM,246,4.0,1226,2.0,79626,,
468,1,NAM,246,4.0,2206,3.0,2206,1.0,1.1508186484375
469,1,NAM,246,4.0,2206,3.0,12006,2.0,36.595511335937545
470,1,NAM,246,4.0,2206,3.0,21806,3.0,64655.61822515381
471,1,NAM,246,4.0,2206,3.0,31606,4.0,182.54108349218677
472,1,NAM,246,4.0,2206,3.0,41406,5.0,5.572870374999999
473,1,NAM,246,4.0,2206,3.0,51206,7.0,83.77708103495715
474,1,NAM,246,4.0,2206,3.0,61006,8.0,90.11309478906249
475,1,NAM,246,4.0,2206,3.0,70806,,
476,1,NAM,246,4.0,2206,3.0,80606,,
477,1,NAM,246,4.0,3186,4.0,3186,1.0,0.2693955234375
478,1,NAM,246,4.0,3186,4.0,12986,4.0,11965.893782023144
479,1,NAM,246,4.0,3186,4.0,22786,5.0,4.035729687499997
480,1,NAM,246,4.0,3186,4.0,32586,,
481,1,NAM,246,4.0,3186,4.0,42386,,
482,1,NAM,246,4.0,3186,4.0,52186,,
483,1,NAM,246,4.0,3186,4.0,61986,,
484,1,NAM,246,4.0,3186,4.0,71786,,
485,1,NAM,246,4.0,3186,4.0,81586,,
486,1,NAM,246,4.0,4166,5.0,4166,4.0,100.07062768749995
487,1,NAM,246,4.0,4166,5.0,13966,5.0,22182.694776323933
488,1,NAM,246,4.0,4166,5.0,23766,,
489,1,NAM,246,4.0,4166,5.0,33566,,
490,1,NAM,246,4.0,4166,5.0,43366,,
491,1,NAM,246,4.0,4166,5.0,53166,,
492,1,NAM,246,4.0,4166,5.0,62966,,
493,1,NAM,246,4.0,4166,5.0,72766,,
494,1,NAM,246,4.0,4166,5.0,82566,,
495,1,NAM,246,4.0,5146,6.0,5146,4.0,1.17738484375
496,1,NAM,246,4.0,5146,6.0,14946,6.0,23.490665343749995
497,1,NAM,246,4.0,5146,6.0,24746,,
498,1,NAM,246,4.0,5146,6.0,34546,,
499,1,NAM,246,4.0,5146,6.0,44346,,
500,1,NAM,246,4.0,5146,6.0,54146,,
501,1,NAM,246,4.0,5146,6.0,63946,,
502,1,NAM,246,4.0,5146,6.0,73746,,
503,1,NAM,246,4.0,5146,6.0,83546,,
504,1,NAM,246,4.0,6126,7.0,6126,3.0,2098.6644770805833
505,1,NAM,246,4.0,6126,7.0,15926,4.0,0.8839234687499999
506,1,NAM,246,4.0,6126,7.0,25726,7.0,8940.934278512721
507,1,NAM,246,4.0,6126,7.0,35526,8.0,117.48795705842525
508,1,NAM,246,4.0,6126,7.0,45326,,
509,1,NAM,246,4.0,6126,7.0,55126,,
510,1,NAM,246,4.0,6126,7.0,64926,,
511,1,NAM,246,4.0,6126,7.0,74726,,
512,1,NAM,246,4.0,6126,7.0,84526,,
513,1,NAM,246,4.0,7106,8.0,7106,3.0,521.6610760468757
514,1,NAM,246,4.0,7106,8.0,16906,4.0,0.1768200390625
515,1,NAM,246,4.0,7106,8.0,26706,7.0,148.32900996093744
516,1,NAM,246,4.0,7106,8.0,36506,8.0,42422.17560417632
517,1,NAM,246,4.0,7106,8.0,46306,,
518,1,NAM,246,4.0,7106,8.0,56106,,
519,1,NAM,246,4.0,7106,8.0,65906,,
520,1,NAM,246,4.0,7106,8.0,75706,,
521,1,NAM,246,4.0,7106,8.0,85506,,
522,1,NAM,246,4.0,8086,10.0,8086,10.0,19.49309711969976
523,1,NAM,246,4.0,8086,10.0,17886,,
524,1,NAM,246,4.0,8086,10.0,27686,,
525,1,NAM,246,4.0,8086,10.0,37486,,
526,1,NAM,246,4.0,8086,10.0,47286,,
527,1,NAM,246,4.0,8086,10.0,57086,,
528,1,NAM,246,4.0,8086,10.0,66886,,
529,1,NAM,246,4.0,8086,10.0,76686,,
530,1,NAM,246,4.0,8086,10.0,86486,,
531,1,NAM,246,4.0,9066,,9066,,
532,1,NAM,246,4.0,9066,,18866,,
533,1,NAM,246,4.0,9066,,28666,,
534,1,NAM,246,4.0,9066,,38466,,
535,1,NAM,246,4.0,9066,,48266,,
536,1,NAM,246,4.0,9066,,58066,,
537,1,NAM,246,4.0,9066,,67866,,
538,1,NAM,246,4.0,9066,,77666,,
539,1,NAM,246,4.0,9066,,87466,,
540,1,NAM,491,,491,,491,,
541,1,NAM,491,,491,,10291,,
542,1,NAM,491,,491,,20091,,
543,1,NAM,491,,491,,29891,,
544,1,NAM,491,,491,,39691,,
545,1,NAM,491,,491,,49491,,
546,1,NAM,491,,491,,59291,,
547,1,NAM,491,,491,,69091,,
548,1,NAM,491,,491,,78891,,
549,1,NAM,491,,1471,,1471,,
550,1,NAM,491,,1471,,11271,,
551,1,NAM,491,,1471,,21071,,
552,1,NAM,491,,1471,,30871,,
553,1,NAM,491,,1471,,40671,,
554,1,NAM,491,,1471,,50471,,
555,1,NAM,491,,1471,,60271,,
556,1,NAM,491,,1471,,70071,,
557,1,NAM,491,,1471,,79871,,
558,1,NAM,491,,2451,,2451,,
559,1,NAM,491,,2451,,12251,,
560,1,NAM,491,,2451,,22051,,
561,1,NAM,491,,2451,,31851,,
562,1,NAM,491,,2451,,41651,,
563,1,NAM,491,,2451,,51451,,
564,1,NAM,491,,2451,,61251,,
565,1,NAM,491,,2451,,71051,,
566,1,NAM,491,,2451,,80851,,
567,1,NAM,491,,3431,,3431,,
568,1,NAM,491,,3431,,13231,,
569,1,NAM,491,,3431,,23031,,
570,1,NAM,491,,3431,,32831,,
